Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
9380943660,"3 Jul 2023, 15:01:30",Lunch Run,Run,,2107,6.41,,,false,shin splints?,,activities/9380943660.gpx,,,2107.0,2107.0,6410.7900390625,6.822009086608887,3.0426151752471924,19.98235321044922,17.082353591918945,77.0,94.69999694824219,7.518776893615723,0.04523623362183571,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6438.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0426151752471924,48.0,,,,5392.0,""
9390507001,"5 Jul 2023, 01:02:06",Night Run,Run,,1685,5.31,,,false,"ok run, shin splints??",,activities/9390507001.gpx,,,1685.0,1631.0,5317.81982421875,5.409997463226318,3.2604658603668213,17.238069534301758,19.838069915771484,77.0,94.69999694824219,5.716678142547607,-0.04889221861958504,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5330.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.1559760570526123,166.6999969482422,,,,4038.0,""
9400456023,"6 Jul 2023, 16:05:30",Lunch Run,Run,,1896,6.06,,,false,"ok run, hot",,activities/9400456023.gpx,,,1896.0,1886.0,6061.1201171875,6.460000038146973,3.2137434482574463,13.947810173034668,14.547810554504395,76.0,84.30000305175781,5.615574359893799,-0.009899160824716091,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6074.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.1967933177948,1476.5,,,,4772.0,""
9402880809,"6 Jul 2023, 21:44:49",Evening Hike,Hike,"",9030,10.11,,,false,hike w ana,,activities/9402880809.gpx,,,9030.0,7858.0,10114.3603515625,3.758000135421753,1.2871417999267578,62.34189224243164,63.541900634765625,93.4000015258789,148.8000030517578,23.8992862701416,-0.011864319443702698,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.1200841665267944,9433.0,,,,,media/21DB43CC-A0E7-45E2-8320-74FA51B6763A.jpg|media/5D508119-0FCA-4D36-8EC1-4D08368DD628.jpg|media/C24BF5F9-CC08-403C-AA09-470AB316D0E3.mp4
9408696772,"8 Jul 2023, 00:00:20",Evening Run,Run,"",3149,10.01,,,false,good run,,activities/9408696772.gpx,,,3149.0,3090.0,10015.1796875,6.311999320983887,3.2411584854125977,28.326934814453125,22.326900482177734,76.0,94.5999984741211,6.4285712242126465,0.05990906059741974,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,10047.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.180431842803955,1561.9000244140625,,,,7924.0,media/2B4BBE97-AEDE-4900-8AD9-500F45189F99.jpg
9415058014,"8 Jul 2023, 20:22:17",Afternoon Run,Run,,1257,4.20,,,false,rainy but good run - car show on brant,,activities/9415058014.gpx,,,1257.0,1237.0,4201.16015625,8.32598876953125,3.3962490558624268,12.600000381469727,12.699999809265137,77.0,89.5999984741211,7.746438980102539,-0.002380294958129525,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4218.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.3422117233276367,74.5,,,,3158.0,""
9418782080,"9 Jul 2023, 13:12:18",Morning Run,Run,,3285,10.02,,,false,good run,,activities/9418782080.gpx,,,3285.0,3213.0,10021.419921875,5.33203125,3.1190226078033447,19.296796798706055,25.89679718017578,76.0,94.69999694824219,4.301030158996582,-0.06585893034934998,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,10026.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0506606101989746,2189.5,,,,8448.0,""
9440178892,"12 Jul 2023, 21:50:53",Evening Run,Run,,1522,5.01,,,false,good run,,activities/9440178892.gpx,,,1522.0,1522.0,5011.60009765625,4.868000030517578,3.2927727699279785,12.744893074035645,15.444892883300781,77.0,86.0,5.5748748779296875,-0.05387501046061516,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5022.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.2927727699279785,158.39999389648438,,,,3938.0,""
9446416653,"13 Jul 2023, 21:39:16",Evening Run,Run,,3140,9.52,,,false,,,activities/9446416653.gpx,,,3140.0,3136.0,9520.2802734375,4.643945217132568,3.0358035564422607,17.953432083129883,25.253433227539062,77.0,94.69999694824219,6.52347993850708,-0.07667841762304306,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,9524.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0319364070892334,579.2000122070312,,,,7820.0,""
9458242328,"15 Jul 2023, 19:46:38",Afternoon Run,Run,"",6359,17.51,,,false,good run,,activities/9458242328.gpx,,,6359.0,6185.0,17513.349609375,6.1660003662109375,2.8315844535827637,35.69568634033203,35.195701599121094,82.4000015258789,104.4000015258789,6.569667339324951,0.00285496492870152,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,17556.30078125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7541043758392334,994.2999877929688,,,,15636.0,media/71EE92E1-FC06-4912-8DC2-56559FAFA461.jpg
